runId,queryId, score
Stopwords,8,0.0
Stopwords,9,0.5
Stopwords,10,0.6666666666666666
Stopwords,11,0.6666666666666666
Stopwords,12,0.3333333333333333
Stopwords,13,0.5
Stopwords,14,0.16666666666666666
Stopwords,15,0.16666666666666666
Stopwords,16,0.0
Stopwords,17,0.5
Stopwords,18,0.16666666666666666
Stopwords,19,0.16666666666666666
Stopwords,20,0.5
Stopwords,21,0.0
Stopwords,22,0.0
Stopwords,23,0.5
Stopwords,24,0.16666666666666666
Stopwords,25,0.3333333333333333
Stopwords,26,0.0
Stopwords,27,0.16666666666666666
Stopwords,28,0.5
Stopwords,29,0.8333333333333334
Stopwords,30,0.16666666666666666
Stopwords,31,0.3333333333333333
Stopwords,32,0.16666666666666666
Stopwords,33,0.0
Stopwords,34,0
Stopwords,35,0
Stopwords,36,0.0
Stopwords,37,0.5
Stopwords,38,0.16666666666666666
Stopwords,39,0.3333333333333333
Stopwords,40,0.0
Stopwords,41,0
Stopwords,42,0.16666666666666666
Stopwords,43,0.16666666666666666
Stopwords,44,0.3333333333333333
Stopwords,45,0.5
Stopwords,46,0
Stopwords,47,0
Stopwords,48,0.16666666666666666
Stopwords,49,0.16666666666666666
Stopwords,50,0
Stopwords,51,0
Stopwords,52,0
Stopwords,53,0
Stopwords,54,0
Stopwords,55,0
Stopwords,56,0
Stopwords,57,0.16666666666666666
Stopwords,58,0.6666666666666666
Stopwords,59,0.5
Stopwords,60,0.5
Stopwords,61,0.16666666666666666
Stopwords,62,0.0
Stopwords,63,0.16666666666666666
Stopwords,64,0.0
pseudo,1,0.16666666666666666
pseudo,2,0.0
pseudo,3,0.0
pseudo,4,0.0
pseudo,5,0.16666666666666666
pseudo,6,0.0
pseudo,7,0.6666666666666666
pseudo,8,0.16666666666666666
pseudo,9,0.0
pseudo,10,0.3333333333333333
pseudo,11,0.6666666666666666
pseudo,12,0.16666666666666666
pseudo,13,0.3333333333333333
pseudo,14,0.3333333333333333
pseudo,15,0.3333333333333333
pseudo,16,0.16666666666666666
pseudo,17,0.0
pseudo,18,0.16666666666666666
pseudo,19,0.0
pseudo,20,0.16666666666666666
pseudo,21,0.0
pseudo,22,0.0
pseudo,23,0.3333333333333333
pseudo,24,0.0
pseudo,25,0.3333333333333333
pseudo,26,0.0
pseudo,27,0.0
pseudo,28,0.3333333333333333
pseudo,29,0.3333333333333333
pseudo,30,0.16666666666666666
pseudo,31,0.3333333333333333
pseudo,32,0.16666666666666666
pseudo,33,0.0
pseudo,34,0
pseudo,35,0
pseudo,36,0.0
pseudo,37,0.5
pseudo,38,0.3333333333333333
pseudo,39,0.5
pseudo,40,0.0
pseudo,41,0
pseudo,42,0.3333333333333333
pseudo,43,0.16666666666666666
pseudo,44,0.3333333333333333
pseudo,45,0.3333333333333333
pseudo,46,0
pseudo,47,0
pseudo,48,0.16666666666666666
pseudo,49,0.0
pseudo,50,0
pseudo,51,0
pseudo,52,0
pseudo,53,0
pseudo,54,0
pseudo,55,0
pseudo,56,0
pseudo,57,0.16666666666666666
pseudo,58,0.5
pseudo,59,0.6666666666666666
pseudo,60,0.5
pseudo,61,0.16666666666666666
pseudo,62,0.0
pseudo,63,0.3333333333333333
pseudo,64,0.0
tfidf,1,0.16666666666666666
tfidf,2,0.0
tfidf,3,0.0
tfidf,4,0.0
tfidf,5,0.16666666666666666
tfidf,6,0.16666666666666666
tfidf,7,0.5
tfidf,8,0.16666666666666666
tfidf,9,0.3333333333333333
tfidf,10,0.16666666666666666
tfidf,11,0.6666666666666666
tfidf,12,0.16666666666666666
tfidf,13,0.16666666666666666
tfidf,14,0.16666666666666666
tfidf,15,0.16666666666666666
tfidf,16,0.0
tfidf,17,0.0
tfidf,18,0.16666666666666666
tfidf,19,0.0
tfidf,20,0.0
tfidf,21,0.16666666666666666
tfidf,22,0.0
tfidf,23,0.16666666666666666
tfidf,24,0.16666666666666666
tfidf,25,0.5
tfidf,26,0.0
tfidf,27,0.5
tfidf,28,0.5
tfidf,29,0.8333333333333334
tfidf,30,0.0
tfidf,31,0.16666666666666666
tfidf,32,0.0
tfidf,33,0.0
tfidf,34,0
tfidf,35,0
tfidf,36,0.16666666666666666
tfidf,37,0.16666666666666666
tfidf,38,0.3333333333333333
tfidf,39,0.16666666666666666
tfidf,40,0.16666666666666666
tfidf,41,0
tfidf,42,0.5
tfidf,43,0.0
tfidf,44,0.16666666666666666
tfidf,45,0.3333333333333333
tfidf,46,0
tfidf,47,0
tfidf,48,0.0
tfidf,49,0.0
tfidf,50,0
tfidf,51,0
tfidf,52,0
tfidf,53,0
tfidf,54,0
tfidf,55,0
tfidf,56,0
tfidf,57,0.16666666666666666
tfidf,58,0.3333333333333333
tfidf,59,0.3333333333333333
tfidf,60,0.3333333333333333
tfidf,61,0.3333333333333333
tfidf,62,0.0
tfidf,63,0.16666666666666666
tfidf,64,0.0
BIM,1,0.5
BIM,2,0.0
BIM,3,0.0
BIM,4,0.16666666666666666
BIM,5,0.3333333333333333
BIM,6,0.3333333333333333
BIM,7,0.8333333333333334
BIM,8,0.3333333333333333
BIM,9,0.5
BIM,10,0.8333333333333334
BIM,11,0.5
BIM,12,0.3333333333333333
BIM,13,0.5
BIM,14,1.0
BIM,15,0.0
BIM,16,0.16666666666666666
BIM,17,0.16666666666666666
BIM,18,0.5
BIM,19,0.3333333333333333
BIM,20,0.5
BIM,21,0.0
BIM,22,0.0
BIM,23,0.5
BIM,24,0.0
BIM,25,0.16666666666666666
BIM,26,0.5
BIM,27,0.5
BIM,28,0.5
BIM,29,0.6666666666666666
BIM,30,0.3333333333333333
BIM,31,0.16666666666666666
BIM,32,0.16666666666666666
BIM,33,0.0
BIM,34,0
BIM,35,0
BIM,36,0.5
BIM,37,0.16666666666666666
BIM,38,0.16666666666666666
BIM,39,0.0
BIM,40,0.3333333333333333
BIM,41,0
BIM,42,0.5
BIM,43,0.0
BIM,44,0.5
BIM,45,0.5
BIM,46,0
BIM,47,0
BIM,48,0.0
BIM,49,0.3333333333333333
BIM,50,0
BIM,51,0
BIM,52,0
BIM,53,0
BIM,54,0
BIM,55,0
BIM,56,0
BIM,57,0.16666666666666666
BIM,58,0.5
BIM,59,0.5
BIM,60,0.8333333333333334
BIM,61,0.5
BIM,62,0.0
BIM,63,0.6666666666666666
BIM,64,0.0
lucene,1,0.3333333333333333
lucene,2,0.16666666666666666
lucene,3,0.0
lucene,4,0.16666666666666666
lucene,5,0.3333333333333333
lucene,6,0.0
lucene,7,0.6666666666666666
lucene,8,0.16666666666666666
lucene,9,0.0
lucene,10,0.6666666666666666
lucene,11,0.5
lucene,12,0.3333333333333333
lucene,13,0.5
lucene,14,0.0
lucene,15,0.16666666666666666
lucene,16,0.16666666666666666
lucene,17,0.5
lucene,18,0.0
lucene,19,0.5
lucene,20,0.5
lucene,21,0.3333333333333333
lucene,22,0.8333333333333334
lucene,23,0.5
lucene,24,0.16666666666666666
lucene,25,0.3333333333333333
lucene,26,0.0
lucene,27,0.6666666666666666
lucene,28,0.5
lucene,29,0.3333333333333333
lucene,30,0.16666666666666666
lucene,31,0.16666666666666666
lucene,32,0.16666666666666666
lucene,33,0.0
lucene,34,0
lucene,35,0
lucene,36,0.3333333333333333
lucene,37,0.16666666666666666
lucene,38,0.16666666666666666
lucene,39,0.16666666666666666
lucene,40,0.3333333333333333
lucene,41,0
lucene,42,0.5
lucene,43,0.3333333333333333
lucene,44,0.3333333333333333
lucene,45,0.3333333333333333
lucene,46,0
lucene,47,0
lucene,48,0.0
lucene,49,0.3333333333333333
lucene,50,0
lucene,51,0
lucene,52,0
lucene,53,0
lucene,54,0
lucene,55,0
lucene,56,0
lucene,57,0.0
lucene,58,0.5
lucene,59,0.5
lucene,60,0.5
lucene,61,0.6666666666666666
lucene,62,0.0
lucene,63,0.6666666666666666
lucene,64,0.0
